epoch,utc_time,local_time_America_New_York,open,high,low,close,volume
1781795700,2026-06-18T15:15:00.000Z,2026-06-18T11:15:00.000,746.1300048828125,746.3599853515625,745.5700073242188,745.6898193359375,351984
1781796000,2026-06-18T15:20:00.000Z,2026-06-18T11:20:00.000,745.6900024414062,746.0999755859375,745.3499755859375,745.5499877929688,281558
1781796300,2026-06-18T15:25:00.000Z,2026-06-18T11:25:00.000,745.5800170898438,746.1300048828125,745.1500244140625,745.3800048828125,332300
1781796600,2026-06-18T15:30:00.000Z,2026-06-18T11:30:00.000,745.3800048828125,745.8200073242188,745.030029296875,745.5499877929688,448630
1781796900,2026-06-18T15:35:00.000Z,2026-06-18T11:35:00.000,745.5499877929688,745.5900268554688,744.3309936523438,744.9099731445312,381833
1781797200,2026-06-18T15:40:00.000Z,2026-06-18T11:40:00.000,744.9000244140625,745.3798828125,744.5700073242188,744.8400268554688,7243082
1781797500,2026-06-18T15:45:00.000Z,2026-06-18T11:45:00.000,744.8400268554688,745.3599853515625,744.3599853515625,745.219970703125,406950
1781797800,2026-06-18T15:50:00.000Z,2026-06-18T11:50:00.000,745.2000122070312,746.4000244140625,745.1900024414062,746.030029296875,2853795
1781798100,2026-06-18T15:55:00.000Z,2026-06-18T11:55:00.000,746.0399780273438,746.530029296875,746.0399780273438,746.2501220703125,423778
1781798400,2026-06-18T16:00:00.000Z,2026-06-18T12:00:00.000,746.260009765625,746.5700073242188,745.85009765625,745.948974609375,5184464
1781798700,2026-06-18T16:05:00.000Z,2026-06-18T12:05:00.000,745.9450073242188,746.4500122070312,745.75,746.0900268554688,2772489
1781799000,2026-06-18T16:10:00.000Z,2026-06-18T12:10:00.000,746.0800170898438,746.3499755859375,745.8900146484375,746.1900024414062,417426
1781799300,2026-06-18T16:15:00.000Z,2026-06-18T12:15:00.000,746.1900024414062,746.4199829101562,745.9299926757812,746.1699829101562,255564
1781799600,2026-06-18T16:20:00.000Z,2026-06-18T12:20:00.000,746.1900024414062,746.8800048828125,746.1599731445312,746.4199829101562,301116
1781799900,2026-06-18T16:25:00.000Z,2026-06-18T12:25:00.000,746.4100952148438,746.72998046875,746.3200073242188,746.6500244140625,206919
1781800200,2026-06-18T16:30:00.000Z,2026-06-18T12:30:00.000,746.6500244140625,746.6699829101562,746.3099975585938,746.5499877929688,511537
1781800500,2026-06-18T16:35:00.000Z,2026-06-18T12:35:00.000,746.5499877929688,747.25,746.3400268554688,747.1500244140625,309188
1781800800,2026-06-18T16:40:00.000Z,2026-06-18T12:40:00.000,747.1900024414062,747.25,746.9199829101562,746.9567260742188,211444
1781801100,2026-06-18T16:45:00.000Z,2026-06-18T12:45:00.000,746.989990234375,747.0700073242188,746.7901000976562,746.8900146484375,915617
1781801400,2026-06-18T16:50:00.000Z,2026-06-18T12:50:00.000,746.9099731445312,746.9299926757812,746.2999877929688,746.4400024414062,201995
1781801700,2026-06-18T16:55:00.000Z,2026-06-18T12:55:00.000,746.4500122070312,746.6799926757812,746.2100219726562,746.6400146484375,254121
1781802000,2026-06-18T17:00:00.000Z,2026-06-18T13:00:00.000,746.6599731445312,747.239990234375,746.4199829101562,747.219970703125,744771
1781802300,2026-06-18T17:05:00.000Z,2026-06-18T13:05:00.000,747.2100219726562,747.6699829101562,747.1599731445312,747.469970703125,518066
1781802600,2026-06-18T17:10:00.000Z,2026-06-18T13:10:00.000,747.4500122070312,747.7899780273438,747.3699951171875,747.5850219726562,291120
1781802900,2026-06-18T17:15:00.000Z,2026-06-18T13:15:00.000,747.5700073242188,748.1300048828125,747.5,747.9849853515625,332062
1781803200,2026-06-18T17:20:00.000Z,2026-06-18T13:20:00.000,747.989990234375,748.1099853515625,747.510009765625,747.5150146484375,512475
1781803500,2026-06-18T17:25:00.000Z,2026-06-18T13:25:00.000,747.530029296875,747.6500244140625,747.385009765625,747.5499877929688,612021
1781803800,2026-06-18T17:30:00.000Z,2026-06-18T13:30:00.000,747.5700073242188,747.9600219726562,747.5560302734375,747.7750244140625,309413
1781804100,2026-06-18T17:35:00.000Z,2026-06-18T13:35:00.000,747.77001953125,747.7777709960938,747.2730102539062,747.3300170898438,192387
1781804400,2026-06-18T17:40:00.000Z,2026-06-18T13:40:00.000,747.3350219726562,747.4949951171875,747.25,747.3400268554688,251772
1781804700,2026-06-18T17:45:00.000Z,2026-06-18T13:45:00.000,747.3400268554688,747.469970703125,747.125,747.260009765625,510314
1781805000,2026-06-18T17:50:00.000Z,2026-06-18T13:50:00.000,747.2899780273438,747.5499877929688,747.1599731445312,747.2449951171875,456907
1781805300,2026-06-18T17:55:00.000Z,2026-06-18T13:55:00.000,747.239990234375,747.25,746.97998046875,747.010009765625,377138
1781805600,2026-06-18T18:00:00.000Z,2026-06-18T14:00:00.000,747.02001953125,747.0800170898438,746.510009765625,746.6400756835938,573034
1781805900,2026-06-18T18:05:00.000Z,2026-06-18T14:05:00.000,746.64501953125,746.8599853515625,746.5399780273438,746.6300048828125,192351
1781806200,2026-06-18T18:10:00.000Z,2026-06-18T14:10:00.000,746.6300048828125,747,746.5900268554688,746.6599731445312,224335
1781806500,2026-06-18T18:15:00.000Z,2026-06-18T14:15:00.000,746.6699829101562,746.8201293945312,746.4199829101562,746.614990234375,346808
1781806800,2026-06-18T18:20:00.000Z,2026-06-18T14:20:00.000,746.614990234375,746.9099731445312,746.5050048828125,746.6998291015625,446319
1781807100,2026-06-18T18:25:00.000Z,2026-06-18T14:25:00.000,746.7000122070312,746.8400268554688,746.4400024414062,746.5,1328955
1781807400,2026-06-18T18:30:00.000Z,2026-06-18T14:30:00.000,746.510009765625,746.5800170898438,746.3200073242188,746.3900146484375,531293
1781807700,2026-06-18T18:35:00.000Z,2026-06-18T14:35:00.000,746.3800048828125,746.4400024414062,746.1599731445312,746.239990234375,783009
1781808000,2026-06-18T18:40:00.000Z,2026-06-18T14:40:00.000,746.219970703125,746.52001953125,746.1599731445312,746.4949951171875,552807
1781808300,2026-06-18T18:45:00.000Z,2026-06-18T14:45:00.000,746.5,746.8250122070312,746.4520263671875,746.7999267578125,229471
1781808600,2026-06-18T18:50:00.000Z,2026-06-18T14:50:00.000,746.7949829101562,746.969970703125,746.5700073242188,746.6799926757812,262492
1781808900,2026-06-18T18:55:00.000Z,2026-06-18T14:55:00.000,746.6849975585938,746.7899780273438,746.2999877929688,746.385009765625,246620
1781809200,2026-06-18T19:00:00.000Z,2026-06-18T15:00:00.000,746.3900146484375,746.4600219726562,745.8699951171875,745.989990234375,366178
1781809500,2026-06-18T19:05:00.000Z,2026-06-18T15:05:00.000,745.9849853515625,746.0700073242188,745.8599853515625,745.9149780273438,253934
1781809800,2026-06-18T19:10:00.000Z,2026-06-18T15:10:00.000,745.9000244140625,745.9099731445312,745.2000122070312,745.52001953125,593975
1781810100,2026-06-18T19:15:00.000Z,2026-06-18T15:15:00.000,745.530029296875,745.9199829101562,745.280029296875,745.8900146484375,471875
1781810400,2026-06-18T19:20:00.000Z,2026-06-18T15:20:00.000,745.8900146484375,746.2000122070312,745.8200073242188,745.8800048828125,519402
1781810700,2026-06-18T19:25:00.000Z,2026-06-18T15:25:00.000,745.885009765625,746.2249755859375,745.864990234375,746.010009765625,336394
1781811000,2026-06-18T19:30:00.000Z,2026-06-18T15:30:00.000,746.010009765625,746.219970703125,745.6099853515625,746.1900024414062,461944
1781811300,2026-06-18T19:35:00.000Z,2026-06-18T15:35:00.000,746.2000122070312,746.969970703125,746.1900024414062,746.9650268554688,1303219
1781811600,2026-06-18T19:40:00.000Z,2026-06-18T15:40:00.000,746.9400024414062,747.3499755859375,746.8699951171875,747.3009033203125,896012
1781811900,2026-06-18T19:45:00.000Z,2026-06-18T15:45:00.000,747.2999877929688,747.4600219726562,746.8599853515625,747,1088567
1781812200,2026-06-18T19:50:00.000Z,2026-06-18T15:50:00.000,747,747.8800048828125,746.739990234375,747.4500122070312,2495242
1781812500,2026-06-18T19:55:00.000Z,2026-06-18T15:55:00.000,747.4400024414062,748.22998046875,746.5900268554688,746.5900268554688,5295466
1782135000,2026-06-22T13:30:00.000Z,2026-06-22T09:30:00.000,747.7000122070312,749.3200073242188,747.52001953125,748.10498046875,1984812
1782135300,2026-06-22T13:35:00.000Z,2026-06-22T09:35:00.000,748.0999755859375,749.7999877929688,748,749.7680053710938,1024904
1782135600,2026-06-22T13:40:00.000Z,2026-06-22T09:40:00.000,749.7999877929688,749.9000244140625,747.9400024414062,748.22998046875,724939
1782135900,2026-06-22T13:45:00.000Z,2026-06-22T09:45:00.000,748.2100219726562,749.8499755859375,748.010009765625,749.5,557039
1782136200,2026-06-22T13:50:00.000Z,2026-06-22T09:50:00.000,749.52001953125,749.5900268554688,748.989990234375,749.0800170898438,419501
1782136500,2026-06-22T13:55:00.000Z,2026-06-22T09:55:00.000,749.0599975585938,749.9400024414062,748.739990234375,749.9099731445312,326966
1782136800,2026-06-22T14:00:00.000Z,2026-06-22T10:00:00.000,749.9099731445312,750,749.4299926757812,749.6199951171875,356901
1782137100,2026-06-22T14:05:00.000Z,2026-06-22T10:05:00.000,749.6400146484375,749.969970703125,749.3599853515625,749.9400024414062,330608
1782137400,2026-06-22T14:10:00.000Z,2026-06-22T10:10:00.000,749.9299926757812,750.1799926757812,749.2000122070312,749.280029296875,385854
1782137700,2026-06-22T14:15:00.000Z,2026-06-22T10:15:00.000,749.280029296875,749.3499755859375,748.260009765625,748.4600219726562,397785
1782138000,2026-06-22T14:20:00.000Z,2026-06-22T10:20:00.000,748.4600219726562,748.5050048828125,747.3200073242188,747.510009765625,550689
1782138300,2026-06-22T14:25:00.000Z,2026-06-22T10:25:00.000,747.489990234375,747.8099975585938,746.4400024414062,746.510009765625,599260
1782138600,2026-06-22T14:30:00.000Z,2026-06-22T10:30:00.000,746.510009765625,746.6099853515625,745.0499877929688,745.469970703125,696524
1782138900,2026-06-22T14:35:00.000Z,2026-06-22T10:35:00.000,745.4600219726562,746.010009765625,745.02001953125,745.5,445425
1782139200,2026-06-22T14:40:00.000Z,2026-06-22T10:40:00.000,745.5,745.7899780273438,744.4450073242188,744.530029296875,461059
1782139500,2026-06-22T14:45:00.000Z,2026-06-22T10:45:00.000,744.5338134765625,745.3200073242188,744.489990234375,744.7999877929688,458165
1782139800,2026-06-22T14:50:00.000Z,2026-06-22T10:50:00.000,744.7999877929688,745.0599975585938,743.6199951171875,743.8499755859375,438325
1782140100,2026-06-22T14:55:00.000Z,2026-06-22T10:55:00.000,743.8499755859375,744.8800048828125,743.1500244140625,744.719970703125,807173
1782140400,2026-06-22T15:00:00.000Z,2026-06-22T11:00:00.000,744.6900024414062,745.42626953125,744.5399780273438,745.0499877929688,377981
1782140700,2026-06-22T15:05:00.000Z,2026-06-22T11:05:00.000,745.0700073242188,745.0700073242188,744.0399780273438,744.2949829101562,382296
1782141000,2026-06-22T15:10:00.000Z,2026-06-22T11:10:00.000,744.2899780273438,744.8400268554688,744.0900268554688,744.469970703125,250082
1782141300,2026-06-22T15:15:00.000Z,2026-06-22T11:15:00.000,744.4600219726562,744.9500122070312,743.989990234375,744.1900024414062,558003
1782141600,2026-06-22T15:20:00.000Z,2026-06-22T11:20:00.000,744.2000122070312,744.9600219726562,743.8699951171875,744.8300170898438,320759
1782141900,2026-06-22T15:25:00.000Z,2026-06-22T11:25:00.000,744.8200073242188,745.0999755859375,744.1599731445312,744.3900146484375,378641
1782142200,2026-06-22T15:30:00.000Z,2026-06-22T11:30:00.000,744.3800048828125,745.0499877929688,744.1799926757812,744.5999755859375,390520
1782142500,2026-06-22T15:35:00.000Z,2026-06-22T11:35:00.000,744.6400146484375,745.2100219726562,744.5,745.1749877929688,352287
1782142800,2026-06-22T15:40:00.000Z,2026-06-22T11:40:00.000,745.219970703125,746.1699829101562,745.219970703125,745.8900146484375,476355
1782143100,2026-06-22T15:45:00.000Z,2026-06-22T11:45:00.000,745.8800048828125,746.280029296875,744.280029296875,744.4099731445312,540120
1782143400,2026-06-22T15:50:00.000Z,2026-06-22T11:50:00.000,744.4299926757812,744.9600219726562,744.3400268554688,744.5700073242188,226868
1782143700,2026-06-22T15:55:00.000Z,2026-06-22T11:55:00.000,744.5399780273438,745.0999755859375,744.4400024414062,744.6099853515625,244766
1782144000,2026-06-22T16:00:00.000Z,2026-06-22T12:00:00.000,744.6199951171875,744.7899780273438,743.5900268554688,743.75,458690
1782144300,2026-06-22T16:05:00.000Z,2026-06-22T12:05:00.000,743.739990234375,744.3099975585938,743.6199951171875,744.2000122070312,367451
1782144600,2026-06-22T16:10:00.000Z,2026-06-22T12:10:00.000,744.1799926757812,744.97998046875,744.1400146484375,744.9500122070312,315205
1782144900,2026-06-22T16:15:00.000Z,2026-06-22T12:15:00.000,744.9400024414062,745.0499267578125,744.4600219726562,744.9600219726562,305564
1782145200,2026-06-22T16:20:00.000Z,2026-06-22T12:20:00.000,744.9600219726562,745.3599853515625,744.3699951171875,744.4949951171875,312213
1782145500,2026-06-22T16:25:00.000Z,2026-06-22T12:25:00.000,744.5050048828125,744.9000244140625,744.3300170898438,744.7849731445312,431416
1782145800,2026-06-22T16:30:00.000Z,2026-06-22T12:30:00.000,744.7899780273438,744.8699951171875,744.260009765625,744.3400268554688,233946
1782146100,2026-06-22T16:35:00.000Z,2026-06-22T12:35:00.000,744.3400268554688,744.510009765625,744.0800170898438,744.4000244140625,244204
1782146400,2026-06-22T16:40:00.000Z,2026-06-22T12:40:00.000,744.4099731445312,744.5599975585938,744.0399780273438,744.3724975585938,234895
1782146700,2026-06-22T16:45:00.000Z,2026-06-22T12:45:00.000,744.35498046875,744.9650268554688,744.1599731445312,744.9650268554688,270577
1782147000,2026-06-22T16:50:00.000Z,2026-06-22T12:50:00.000,744.9600219726562,745.219970703125,744.860107421875,745.0800170898438,292209
1782147300,2026-06-22T16:55:00.000Z,2026-06-22T12:55:00.000,745.0800170898438,745.3099975585938,744.6599731445312,744.9500122070312,357780
1782147600,2026-06-22T17:00:00.000Z,2026-06-22T13:00:00.000,744.9600219726562,745.030029296875,744.6199951171875,744.8499755859375,151653
1782147900,2026-06-22T17:05:00.000Z,2026-06-22T13:05:00.000,744.8400268554688,744.8400268554688,743.9600219726562,744.2000122070312,553185
1782148200,2026-06-22T17:10:00.000Z,2026-06-22T13:10:00.000,744.2000122070312,744.5900268554688,744.1599731445312,744.5900268554688,212142
1782148500,2026-06-22T17:15:00.000Z,2026-06-22T13:15:00.000,744.5999755859375,745.0800170898438,744.5800170898438,745.0499877929688,219319
1782148800,2026-06-22T17:20:00.000Z,2026-06-22T13:20:00.000,745.0399780273438,745.260009765625,744.7000122070312,744.8900146484375,167245
1782149100,2026-06-22T17:25:00.000Z,2026-06-22T13:25:00.000,744.9000244140625,745.010009765625,744.6900024414062,744.7000122070312,121719
1782149400,2026-06-22T17:30:00.000Z,2026-06-22T13:30:00.000,744.72998046875,744.8400268554688,744.3099975585938,744.5,326665
1782149700,2026-06-22T17:35:00.000Z,2026-06-22T13:35:00.000,744.489990234375,744.5,743.97998046875,744.469970703125,353951
1782150000,2026-06-22T17:40:00.000Z,2026-06-22T13:40:00.000,744.4600219726562,744.5800170898438,744.25,744.3599853515625,151639
1782150300,2026-06-22T17:45:00.000Z,2026-06-22T13:45:00.000,744.3599853515625,744.8499755859375,744.25,744.7999877929688,204639
1782150600,2026-06-22T17:50:00.000Z,2026-06-22T13:50:00.000,744.780029296875,745.3400268554688,744.6799926757812,745.22998046875,366155
1782150900,2026-06-22T17:55:00.000Z,2026-06-22T13:55:00.000,745.219970703125,745.22998046875,744.6900024414062,744.6900024414062,703541
1782151200,2026-06-22T18:00:00.000Z,2026-06-22T14:00:00.000,744.7100219726562,744.8599853515625,744.280029296875,744.5050048828125,305507
1782151500,2026-06-22T18:05:00.000Z,2026-06-22T14:05:00.000,744.5029296875,744.9299926757812,744.47998046875,744.9249877929688,455480
1782151800,2026-06-22T18:10:00.000Z,2026-06-22T14:10:00.000,744.9249877929688,745.0599975585938,744.6900024414062,744.97021484375,954146
1782152100,2026-06-22T18:15:00.000Z,2026-06-22T14:15:00.000,744.97998046875,745.3400268554688,744.97998046875,745.2249755859375,233861
1782152400,2026-06-22T18:20:00.000Z,2026-06-22T14:20:00.000,745.22998046875,745.739990234375,745.1900024414062,745.4099731445312,399671
1782152700,2026-06-22T18:25:00.000Z,2026-06-22T14:25:00.000,745.3900146484375,745.4600219726562,744.9199829101562,745.1298828125,323068
1782153000,2026-06-22T18:30:00.000Z,2026-06-22T14:30:00.000,745.1300048828125,745.5300903320312,744.9099731445312,745.0299072265625,355462
1782153300,2026-06-22T18:35:00.000Z,2026-06-22T14:35:00.000,745.02001953125,745.2100219726562,744.8900146484375,744.9299926757812,243228
1782153600,2026-06-22T18:40:00.000Z,2026-06-22T14:40:00.000,744.9299926757812,745.0050048828125,744.489990234375,744.5,428333
1782153900,2026-06-22T18:45:00.000Z,2026-06-22T14:45:00.000,744.510009765625,744.8300170898438,744.4000244140625,744.77001953125,312910
1782154200,2026-06-22T18:50:00.000Z,2026-06-22T14:50:00.000,744.77099609375,744.8499755859375,743.7308959960938,744.0700073242188,522144
1782154500,2026-06-22T18:55:00.000Z,2026-06-22T14:55:00.000,744.0599975585938,744.0599975585938,743.5999755859375,743.7249755859375,467405
1782154800,2026-06-22T19:00:00.000Z,2026-06-22T15:00:00.000,743.72998046875,744.364990234375,743.6900024414062,744.1099853515625,484671
1782155100,2026-06-22T19:05:00.000Z,2026-06-22T15:05:00.000,744.10009765625,744.1400146484375,743.2800903320312,743.6699829101562,977797
1782155400,2026-06-22T19:10:00.000Z,2026-06-22T15:10:00.000,743.6799926757812,744.0798950195312,743.5300903320312,743.9099731445312,454919
1782155700,2026-06-22T19:15:00.000Z,2026-06-22T15:15:00.000,743.9199829101562,744.1799926757812,743.760009765625,744.1400146484375,581319
1782156000,2026-06-22T19:20:00.000Z,2026-06-22T15:20:00.000,744.1199951171875,744.1900024414062,743.6300048828125,743.7100219726562,359577
1782156300,2026-06-22T19:25:00.000Z,2026-06-22T15:25:00.000,743.719970703125,743.8099975585938,743.405029296875,743.405029296875,731800
1782156600,2026-06-22T19:30:00.000Z,2026-06-22T15:30:00.000,743.405029296875,743.97998046875,743.405029296875,743.6900024414062,571716
1782156900,2026-06-22T19:35:00.000Z,2026-06-22T15:35:00.000,743.7100219726562,743.75,743.4400024414062,743.5599975585938,506567
1782157200,2026-06-22T19:40:00.000Z,2026-06-22T15:40:00.000,743.5499877929688,743.6599731445312,743.1300048828125,743.2305297851562,683931
1782157500,2026-06-22T19:45:00.000Z,2026-06-22T15:45:00.000,743.239990234375,743.7999877929688,743.1900024414062,743.77001953125,1537143
1782157800,2026-06-22T19:50:00.000Z,2026-06-22T15:50:00.000,743.77001953125,744.7899780273438,743.5999755859375,744.6699829101562,2152151
1782158100,2026-06-22T19:55:00.000Z,2026-06-22T15:55:00.000,744.6599731445312,744.8699951171875,743.9600219726562,744.3800048828125,3730080
1782221400,2026-06-23T13:30:00.000Z,2026-06-23T09:30:00.000,733.8099975585938,734.22998046875,732.2999877929688,733.9099731445312,4055119
1782221700,2026-06-23T13:35:00.000Z,2026-06-23T09:35:00.000,733.9000244140625,734.5599975585938,732.4149780273438,734.3800048828125,1234551
1782222000,2026-06-23T13:40:00.000Z,2026-06-23T09:40:00.000,734.3800048828125,735.3858032226562,733.7999877929688,734.9400024414062,965762
1782222300,2026-06-23T13:45:00.000Z,2026-06-23T09:45:00.000,734.9000244140625,736.9500122070312,734.5399780273438,736.3800048828125,861863
1782222600,2026-06-23T13:50:00.000Z,2026-06-23T09:50:00.000,736.3900146484375,737.1400146484375,736.3599853515625,736.6199951171875,855974
1782222900,2026-06-23T13:55:00.000Z,2026-06-23T09:55:00.000,736.5999755859375,737.22998046875,736.0800170898438,737.1699829101562,612748
1782223200,2026-06-23T14:00:00.000Z,2026-06-23T10:00:00.000,737.125,738.3499755859375,737,738.02001953125,917721
1782223500,2026-06-23T14:05:00.000Z,2026-06-23T10:05:00.000,738.02001953125,738.5599975585938,737.6300048828125,738.3800048828125,695831
1782223800,2026-06-23T14:10:00.000Z,2026-06-23T10:10:00.000,738.4099731445312,739.030029296875,738.1599731445312,738.9000244140625,773079
1782224100,2026-06-23T14:15:00.000Z,2026-06-23T10:15:00.000,738.8900146484375,739.239990234375,738.530029296875,739.1400146484375,438915
1782224400,2026-06-23T14:20:00.000Z,2026-06-23T10:20:00.000,739.1500244140625,739.6300048828125,738.510009765625,738.8400268554688,589658
1782224700,2026-06-23T14:25:00.000Z,2026-06-23T10:25:00.000,738.8400268554688,739.010009765625,738.1300048828125,738.9000244140625,467204
1782225000,2026-06-23T14:30:00.000Z,2026-06-23T10:30:00.000,738.9000244140625,739.1099853515625,737.780029296875,738.1599731445312,531494
1782225300,2026-06-23T14:35:00.000Z,2026-06-23T10:35:00.000,738.1500244140625,738.7999877929688,737.5700073242188,737.5999755859375,369989
1782225600,2026-06-23T14:40:00.000Z,2026-06-23T10:40:00.000,737.6400146484375,738.1510009765625,737.2050170898438,737.39501953125,430264
1782225900,2026-06-23T14:45:00.000Z,2026-06-23T10:45:00.000,737.4000244140625,737.5900268554688,736.7100219726562,737.3250122070312,482998
1782226200,2026-06-23T14:50:00.000Z,2026-06-23T10:50:00.000,737.3300170898438,737.9600219726562,736.7899780273438,737.1799926757812,521719
1782226500,2026-06-23T14:55:00.000Z,2026-06-23T10:55:00.000,737.1599731445312,737.3200073242188,736.5,737,393516
1782226800,2026-06-23T15:00:00.000Z,2026-06-23T11:00:00.000,737.030029296875,737.4299926757812,736.4400024414062,736.5599975585938,330544
1782227100,2026-06-23T15:05:00.000Z,2026-06-23T11:05:00.000,736.5499877929688,736.6950073242188,735.280029296875,735.9600219726562,508830
1782227400,2026-06-23T15:10:00.000Z,2026-06-23T11:10:00.000,735.989990234375,736.239990234375,735.6799926757812,736.114990234375,351534
1782227700,2026-06-23T15:15:00.000Z,2026-06-23T11:15:00.000,736.0999755859375,736.239990234375,735.1599731445312,735.22998046875,278320
1782228000,2026-06-23T15:20:00.000Z,2026-06-23T11:20:00.000,735.239990234375,735.530029296875,734.5900268554688,734.6199951171875,373969
1782228300,2026-06-23T15:25:00.000Z,2026-06-23T11:25:00.000,734.6199951171875,734.8900146484375,734.260009765625,734.5900268554688,501322
1782228600,2026-06-23T15:30:00.000Z,2026-06-23T11:30:00.000,734.5999755859375,735.260009765625,734.4299926757812,734.969970703125,515678
1782228900,2026-06-23T15:35:00.000Z,2026-06-23T11:35:00.000,734.97998046875,735.510009765625,734.27001953125,734.5,493888
1782229200,2026-06-23T15:40:00.000Z,2026-06-23T11:40:00.000,734.5,735.1699829101562,734.2100219726562,735,327982
1782229500,2026-06-23T15:45:00.000Z,2026-06-23T11:45:00.000,735,735.510009765625,734.780029296875,735.0850219726562,334760
1782229800,2026-06-23T15:50:00.000Z,2026-06-23T11:50:00.000,735.0900268554688,736.219970703125,734.9099731445312,735.8699951171875,459252
1782230100,2026-06-23T15:55:00.000Z,2026-06-23T11:55:00.000,735.8699951171875,736.1445922851562,735.3300170898438,735.969970703125,261576
1782230400,2026-06-23T16:00:00.000Z,2026-06-23T12:00:00.000,735.97998046875,736.739990234375,735.8599853515625,736.6699829101562,296893
1782230700,2026-06-23T16:05:00.000Z,2026-06-23T12:05:00.000,736.6699829101562,737.3300170898438,736.5,737.1799926757812,421075
1782231000,2026-06-23T16:10:00.000Z,2026-06-23T12:10:00.000,737.1799926757812,737.669921875,737.1599731445312,737.47998046875,388239
1782231300,2026-06-23T16:15:00.000Z,2026-06-23T12:15:00.000,737.47998046875,737.6199951171875,736.9299926757812,737.0599975585938,354676
1782231600,2026-06-23T16:20:00.000Z,2026-06-23T12:20:00.000,737.030029296875,737.4476928710938,736.5999755859375,737.3300170898438,278696
1782231900,2026-06-23T16:25:00.000Z,2026-06-23T12:25:00.000,737.3200073242188,737.530029296875,737.0499877929688,737.3800048828125,370688
1782232200,2026-06-23T16:30:00.000Z,2026-06-23T12:30:00.000,737.3800048828125,737.469970703125,736.9500122070312,737.0900268554688,188018
1782232500,2026-06-23T16:35:00.000Z,2026-06-23T12:35:00.000,737.0800170898438,737.5399780273438,737.010009765625,737.47998046875,402374
1782232800,2026-06-23T16:40:00.000Z,2026-06-23T12:40:00.000,737.47998046875,737.97998046875,737.47998046875,737.8699951171875,308600
1782233100,2026-06-23T16:45:00.000Z,2026-06-23T12:45:00.000,737.864990234375,737.9400024414062,737.1010131835938,737.4000244140625,381474
1782233400,2026-06-23T16:50:00.000Z,2026-06-23T12:50:00.000,737.3900146484375,737.4099731445312,736.9400024414062,737.3300170898438,257555
1782233700,2026-06-23T16:55:00.000Z,2026-06-23T12:55:00.000,737.3350219726562,737.6400146484375,737.02001953125,737.4199829101562,223908
1782234000,2026-06-23T17:00:00.000Z,2026-06-23T13:00:00.000,737.4439697265625,737.47998046875,736.6110229492188,736.739990234375,272947
1782234300,2026-06-23T17:05:00.000Z,2026-06-23T13:05:00.000,736.75,736.97998046875,736.510009765625,736.9299926757812,207392
1782234600,2026-06-23T17:10:00.000Z,2026-06-23T13:10:00.000,736.9099731445312,737.739990234375,736.9000244140625,737.3499755859375,261824
1782234900,2026-06-23T17:15:00.000Z,2026-06-23T13:15:00.000,737.3699951171875,737.5900268554688,736.9400024414062,737.1099853515625,242139
1782235200,2026-06-23T17:20:00.000Z,2026-06-23T13:20:00.000,737.1199951171875,738.0999755859375,737.0794067382812,737.8699951171875,303371
1782235500,2026-06-23T17:25:00.000Z,2026-06-23T13:25:00.000,737.8699951171875,737.9199829101562,737.469970703125,737.530029296875,163226
1782235800,2026-06-23T17:30:00.000Z,2026-06-23T13:30:00.000,737.5599975585938,737.75,737.1400146484375,737.75,221598
1782236100,2026-06-23T17:35:00.000Z,2026-06-23T13:35:00.000,737.739990234375,738.030029296875,737.4600219726562,737.5399780273438,220458
1782236400,2026-06-23T17:40:00.000Z,2026-06-23T13:40:00.000,737.530029296875,737.6500244140625,737.0700073242188,737.1500244140625,229498
1782236700,2026-06-23T17:45:00.000Z,2026-06-23T13:45:00.000,737.1699829101562,737.4600219726562,737.0499877929688,737.2750244140625,278118
1782237000,2026-06-23T17:50:00.000Z,2026-06-23T13:50:00.000,737.2750244140625,737.2899780273438,736.010009765625,736.0800170898438,399307
1782237300,2026-06-23T17:55:00.000Z,2026-06-23T13:55:00.000,736.0800170898438,736.22998046875,735.75,735.7949829101562,320357
1782237600,2026-06-23T18:00:00.000Z,2026-06-23T14:00:00.000,735.8300170898438,736.5700073242188,735.6500244140625,736.0399780273438,512364
1782237900,2026-06-23T18:05:00.000Z,2026-06-23T14:05:00.000,736.0598754882812,736.1300048828125,735.3699951171875,735.77001953125,347607
1782238200,2026-06-23T18:10:00.000Z,2026-06-23T14:10:00.000,735.7899780273438,736.02001953125,735.6900024414062,735.8099975585938,296829
1782238500,2026-06-23T18:15:00.000Z,2026-06-23T14:15:00.000,735.7899780273438,736.02001953125,735.4600219726562,735.5800170898438,334379
1782238800,2026-06-23T18:20:00.000Z,2026-06-23T14:20:00.000,735.5850219726562,735.8800048828125,735.219970703125,735.6799926757812,296153
1782239100,2026-06-23T18:25:00.000Z,2026-06-23T14:25:00.000,735.7100219726562,735.72998046875,735.2999877929688,735.4000244140625,652657
1782239400,2026-06-23T18:30:00.000Z,2026-06-23T14:30:00.000,735.3900146484375,735.5087890625,735.0999755859375,735.135009765625,314099
1782239700,2026-06-23T18:35:00.000Z,2026-06-23T14:35:00.000,735.135009765625,735.2650146484375,734.844970703125,734.9099731445312,507851
1782240000,2026-06-23T18:40:00.000Z,2026-06-23T14:40:00.000,734.9000244140625,734.9000244140625,733.77001953125,733.8159790039062,645868
